cell_index,cell_id,borough,nta_id,nta_name,housing_units,median_gross_rent_usd,margin_of_error_usd,rent_percentile,bar_height_m,source_level,primary_source_level,dominant_source_geoid,source_geography_count,source_unit_coverage_share,lower_bound_90_usd,upper_bound_90_usd
2785,892a100e1b7ffff,Queens,QN1101,Auburndale,187,2725.2,305.8,0.9486,2475.1,mixed,tract,36081141700,2,1.0,2419.4,3031.0
2786,892a100e1bbffff,Queens,QN0705,East Flushing,121,2708.0,665.0,0.945,2462.8,block_group,block_group,360811207012,1,1.0,2043.0,3373.0
2787,892a100e1c3ffff,Queens,QN0705,East Flushing,275,1861.9,211.8,0.4451,1078.6,mixed,block_group,36081,3,1.0,1650.1,2073.7
2788,892a100e1c7ffff,Queens,QN0705,East Flushing,295,2100.4,204.1,0.6729,1653.4,mixed,block_group,360811207011,2,1.0,1896.3,2304.5
2789,892a100e1cbffff,Queens,QN0705,East Flushing,397,1820.4,200.9,0.3992,968.1,block_group,block_group,360811201001,3,1.0,1619.5,2021.3
2790,892a100e1cfffff,Queens,QN0705,East Flushing,265,1908.8,160.2,0.4866,1189.5,mixed,block_group,360811201001,4,1.0,1748.6,2069.0
2791,892a100e1d3ffff,Queens,QN0705,East Flushing,495,1994.9,259.4,0.5728,1398.1,mixed,block_group,360811191001,5,1.0,1735.5,2254.3
2792,892a100e1d7ffff,Queens,QN0705,East Flushing,485,2261.5,130.5,0.7952,1988.8,mixed,block_group,360811191002,3,1.0,2131.0,2392.0
2793,892a100e1dbffff,Queens,QN0705,East Flushing,380,1755.9,125.0,0.3368,810.6,block_group,block_group,360811189001,3,1.0,1630.9,1880.9
2794,892a100e22bffff,Queens,QN0303,North Corona,302,1764.0,128.0,0.3448,830.1,block_group,block_group,360810381003,1,1.0,1636.0,1892.0
2795,892a100e22fffff,Queens,QN0303,North Corona,745,1745.3,105.7,0.3235,785.2,block_group,block_group,360810399021,3,1.0,1639.6,1851.0
2796,892a100e243ffff,Queens,QN0302,East Elmhurst,165,2042.5,267.7,0.6172,1513.5,block_group,block_group,360810371001,2,1.0,1774.8,2310.2
2797,892a100e247ffff,Queens,QN0302,East Elmhurst,167,2061.5,301.0,0.635,1559.9,block_group,block_group,360810371001,2,1.0,1760.5,2362.5
2798,892a100e24bffff,Queens,QN0302,East Elmhurst,290,1982.0,283.5,0.5642,1373.3,block_group,block_group,360810357003,4,1.0,1698.5,2265.5
2799,892a100e24fffff,Queens,QN0302,East Elmhurst,396,2124.7,126.9,0.6969,1714.2,block_group,block_group,360810367002,3,1.0,1997.8,2251.6
2801,892a100e263ffff,Queens,QN0302,East Elmhurst,596,1932.1,163.5,0.506,1242.6,block_group,block_group,360810373001,5,1.0,1768.6,2095.6
2802,892a100e267ffff,Queens,QN0303,North Corona,799,2083.8,274.1,0.6563,1607.9,block_group,block_group,360810381002,4,1.0,1809.7,2357.9
2803,892a100e26bffff,Queens,QN0302,East Elmhurst,688,1910.2,232.8,0.4881,1193.8,block_group,block_group,360810365002,5,1.0,1677.4,2143.0
2804,892a100e26fffff,Queens,QN0303,North Corona,845,2029.5,216.3,0.6044,1479.4,block_group,block_group,360810379003,3,1.0,1813.2,2245.8
2805,892a100e273ffff,Queens,QN0302,East Elmhurst,215,1820.8,211.5,0.3998,969.3,block_group,block_group,360810373002,3,1.0,1609.3,2032.3
2806,892a100e277ffff,Queens,QN0302,East Elmhurst,855,1811.7,175.4,0.3923,948.1,block_group,block_group,360810373002,2,1.0,1636.3,1987.1
2807,892a100e27bffff,Queens,QN0302,East Elmhurst,409,1837.2,169.3,0.4207,1013.7,block_group,block_group,360810365001,5,1.0,1667.9,2006.5
2813,892a100e29bffff,Queens,QN0701,College Point,70,1529.1,1035.7,0.1589,403.1,block_group,block_group,360810919001,2,1.0,493.4,2564.8
2819,892a100e307ffff,Queens,QN0706,Queensboro Hill,119,2514.9,870.9,0.8887,2288.3,mixed,block_group,360810803012,2,1.0,1644.0,3385.8
2820,892a100e317ffff,Queens,QN0706,Queensboro Hill,474,1952.3,286.1,0.5271,1289.8,block_group,block_group,360810803011,2,1.0,1666.2,2238.4
2821,892a100e36bffff,Queens,QN0402,Corona,772,1866.8,124.4,0.4487,1088.5,block_group,block_group,360810437011,3,1.0,1742.4,1991.2
2822,892a100e36fffff,Queens,QN0602,Forest Hills,953,1779.3,239.0,0.3559,860.4,block_group,block_group,360810747001,4,1.0,1540.3,2018.3
2823,892a100e383ffff,Queens,QN0707,Flushing-Willets Point,413,1539.7,480.1,0.1638,415.5,block_group,block_group,360810797024,2,1.0,1059.6,2019.8
2824,892a100e387ffff,Queens,QN0706,Queensboro Hill,352,2314.3,617.5,0.8239,2073.9,block_group,block_group,360810799001,2,1.0,1696.8,2931.8
2825,892a100e38fffff,Queens,QN0707,Flushing-Willets Point,210,1859.0,257.9,0.4424,1071.8,block_group,block_group,360810799002,2,1.0,1601.1,2116.9
2826,892a100e393ffff,Queens,QN0707,Flushing-Willets Point,2591,1897.6,144.7,0.4759,1162.1,mixed,block_group,360810853003,6,1.0,1752.9,2042.3
2827,892a100e397ffff,Queens,QN0707,Flushing-Willets Point,857,1597.6,223.0,0.1956,492.8,mixed,block_group,36081079701,4,1.0,1374.6,1820.6
2828,892a100e39bffff,Queens,QN0707,Flushing-Willets Point,1657,1669.9,205.1,0.2479,617.8,block_group,block_group,360810849011,6,1.0,1464.8,1875.0
2829,892a100e3a3ffff,Queens,QN0706,Queensboro Hill,304,1967.4,304.3,0.5512,1336.5,mixed,block_group,360810803013,3,1.0,1663.1,2271.7
2830,892a100e3a7ffff,Queens,QN0706,Queensboro Hill,313,2165.8,205.2,0.7301,1814.8,mixed,block_group,360810803023,3,1.0,1960.6,2371.0
2831,892a100e3abffff,Queens,QN0706,Queensboro Hill,352,2465.4,734.8,0.8764,2246.2,mixed,block_group,360810803012,3,1.0,1730.6,3200.2
2832,892a100e3afffff,Queens,QN0706,Queensboro Hill,326,2285.0,278.0,0.8084,2026.9,tract,tract,36081080302,1,1.0,2007.0,2563.0
2833,892a100e3b3ffff,Queens,QN0706,Queensboro Hill,237,2591.0,986.9,0.9138,2366.1,block_group,block_group,360810799001,2,1.0,1604.1,3577.9
2834,892a100e3b7ffff,Queens,QN0706,Queensboro Hill,411,2125.7,1151.6,0.6975,1716.2,block_group,block_group,360810837001,4,1.0,974.1,3277.3
2835,892a100e3bbffff,Queens,QN0706,Queensboro Hill,508,1978.5,383.2,0.561,1363.2,block_group,block_group,360810799002,5,1.0,1595.3,2361.7
2836,892a100e3d3ffff,Queens,QN0707,Flushing-Willets Point,1134,3088.0,445.0,0.9867,2607.0,block_group,block_group,360810871001,1,1.0,2643.0,3533.0
2837,892a100e3d7ffff,Queens,QN0707,Flushing-Willets Point,28,1873.0,734.0,0.4548,1105.7,block_group,block_group,360810849012,1,1.0,1139.0,2607.0
2838,892a100e3dbffff,Queens,QN0707,Flushing-Willets Point,881,1956.0,10.0,0.5358,1303.6,borough,borough,36081,1,1.0,1946.0,1966.0
2839,892a100e403ffff,Queens,QN0702,Whitestone-Beechhurst,266,2158.6,460.5,0.7242,1795.7,block_group,block_group,360811029001,3,1.0,1698.1,2619.1
2840,892a100e407ffff,Queens,QN0702,Whitestone-Beechhurst,321,2404.1,257.8,0.8587,2187.9,block_group,block_group,360811029002,3,1.0,2146.3,2661.9
2841,892a100e40bffff,Queens,QN0702,Whitestone-Beechhurst,373,2282.9,197.7,0.8073,2022.9,block_group,block_group,360811033001,4,1.0,2085.2,2480.6
2842,892a100e40fffff,Queens,QN0702,Whitestone-Beechhurst,350,2183.7,298.6,0.7447,1851.1,block_group,block_group,360811033001,2,1.0,1885.1,2482.3
2843,892a100e413ffff,Queens,QN0702,Whitestone-Beechhurst,132,2092.1,374.6,0.6639,1628.0,mixed,block_group,360811029001,3,1.0,1717.5,2466.7
2844,892a100e417ffff,Queens,QN0702,Whitestone-Beechhurst,315,2112.6,660.7,0.6855,1684.1,block_group,block_group,360811029001,2,1.0,1451.9,2773.3
2845,892a100e41bffff,Queens,QN0702,Whitestone-Beechhurst,248,2122.9,603.8,0.6948,1708.3,block_group,block_group,360811029001,3,1.0,1519.1,2726.7
2846,892a100e423ffff,Queens,QN0704,Murray Hill-Broadway Flushing,202,1966.1,518.5,0.55,1333.4,mixed,tract,36081105900,2,1.0,1447.6,2484.6
2847,892a100e427ffff,Queens,QN0704,Murray Hill-Broadway Flushing,219,1875.0,909.0,0.4563,1109.4,tract,tract,36081105900,1,1.0,966.0,2784.0
2848,892a100e42bffff,Queens,QN0704,Murray Hill-Broadway Flushing,204,2311.9,625.5,0.8216,2067.8,mixed,tract,36081105900,3,1.0,1686.4,2937.4
2849,892a100e42fffff,Queens,QN0704,Murray Hill-Broadway Flushing,152,1875.0,909.0,0.4563,1109.4,tract,tract,36081105900,1,1.0,966.0,2784.0
2850,892a100e433ffff,Queens,QN0702,Whitestone-Beechhurst,258,2131.7,335.1,0.7038,1733.9,mixed,block_group,360811033003,4,1.0,1796.6,2466.8
2851,892a100e437ffff,Queens,QN0703,Bay Terrace-Clearview,209,2316.6,452.0,0.8257,2080.6,mixed,tract,36081101700,3,1.0,1864.6,2768.6
2852,892a100e43bffff,Queens,QN0702,Whitestone-Beechhurst,211,2312.1,638.1,0.8219,2068.5,block_group,block_group,360811033002,3,1.0,1674.0,2950.2
2853,892a100e443ffff,Queens,QN0702,Whitestone-Beechhurst,210,2497.9,1004.9,0.8849,2275.4,block_group,block_group,360811039001,3,1.0,1493.0,3502.8
2854,892a100e447ffff,Queens,QN0702,Whitestone-Beechhurst,329,2441.0,322.4,0.8697,2224.4,block_group,block_group,360811039002,3,1.0,2118.6,2763.4
2855,892a100e44bffff,Queens,QN0701,College Point,100,2591.3,1225.0,0.9139,2366.8,block_group,block_group,360811039004,2,1.0,1366.3,3816.3
2856,892a100e44fffff,Queens,QN0702,Whitestone-Beechhurst,260,2454.4,1445.1,0.873,2236.6,block_group,block_group,360811039004,2,1.0,1009.3,3899.5
2857,892a100e453ffff,Queens,QN0702,Whitestone-Beechhurst,174,2246.3,937.5,0.7878,1966.8,block_group,block_group,360810973002,4,1.0,1308.8,3183.8
2858,892a100e457ffff,Queens,QN0702,Whitestone-Beechhurst,283,2431.0,360.0,0.8683,2219.0,block_group,block_group,360811039003,1,1.0,2071.0,2791.0
2859,892a100e45bffff,Queens,QN0702,Whitestone-Beechhurst,105,2428.3,1859.2,0.8672,2214.9,block_group,block_group,360811039004,3,1.0,569.1,4287.5
2860,892a100e463ffff,Queens,QN0704,Murray Hill-Broadway Flushing,323,2613.0,348.7,0.9208,2390.0,block_group,block_group,360811047001,3,1.0,2264.3,2961.7
2861,892a100e467ffff,Queens,QN0704,Murray Hill-Broadway Flushing,280,2103.3,522.2,0.6757,1661.3,mixed,tract,36081105900,4,1.0,1581.1,2625.5
2862,892a100e46bffff,Queens,QN0704,Murray Hill-Broadway Flushing,380,2385.8,1417.7,0.8517,2166.2,mixed,block_group,360811047005,4,1.0,968.1,3803.5
2863,892a100e46fffff,Queens,QN0704,Murray Hill-Broadway Flushing,240,2215.9,1059.6,0.7729,1916.8,block_group,block_group,360811047005,4,1.0,1156.3,3275.5
2864,892a100e473ffff,Queens,QN0702,Whitestone-Beechhurst,380,2346.0,361.1,0.8377,2121.7,block_group,block_group,360811039002,3,1.0,1984.9,2707.1
2865,892a100e477ffff,Queens,QN0702,Whitestone-Beechhurst,307,2802.0,391.8,0.9581,2509.6,block_group,block_group,360811033004,4,1.0,2410.2,3193.8
2866,892a100e47bffff,Queens,QN0702,Whitestone-Beechhurst,361,2543.4,584.0,0.8994,2317.6,block_group,block_group,360811039001,3,1.0,1959.4,3127.4
2867,892a100e483ffff,Queens,QN0702,Whitestone-Beechhurst,140,2093.0,304.0,0.6647,1630.0,tract,tract,36081099100,1,1.0,1789.0,2397.0
2868,892a100e487ffff,Queens,QN0702,Whitestone-Beechhurst,100,2211.6,270.0,0.7701,1908.2,tract,tract,36081099100,2,1.0,1941.6,2481.6
2869,892a100e48bffff,Queens,QN0702,Whitestone-Beechhurst,204,2093.0,304.0,0.6647,1630.0,tract,tract,36081099100,1,1.0,1789.0,2397.0
2870,892a100e48fffff,Queens,QN0702,Whitestone-Beechhurst,151,2093.5,381.6,0.6655,1631.9,mixed,block_group,360811029001,2,1.0,1711.9,2475.1
2871,892a100e493ffff,Queens,QN0702,Whitestone-Beechhurst,621,1942.6,228.6,0.5178,1267.7,mixed,block_group,360810991002,3,1.0,1714.0,2171.2
2872,892a100e497ffff,Queens,QN0702,Whitestone-Beechhurst,130,2093.0,304.0,0.6647,1630.0,tract,tract,36081099100,1,1.0,1789.0,2397.0
2873,892a100e49bffff,Queens,QN0702,Whitestone-Beechhurst,198,2081.9,273.9,0.6507,1602.7,mixed,tract,36081099100,3,1.0,1808.0,2355.8
2874,892a100e4a3ffff,Queens,QN0703,Bay Terrace-Clearview,317,2658.0,588.0,0.9344,2432.5,tract,tract,36081101700,1,1.0,2070.0,3246.0
2875,892a100e4a7ffff,Queens,QN0703,Bay Terrace-Clearview,189,2658.0,588.0,0.9344,2432.5,tract,tract,36081101700,1,1.0,2070.0,3246.0
2876,892a100e4abffff,Queens,QN0703,Bay Terrace-Clearview,295,2632.1,460.0,0.9266,2407.9,mixed,tract,36081101700,2,1.0,2172.1,3092.1
2877,892a100e4afffff,Queens,QN0703,Bay Terrace-Clearview,186,2658.0,588.0,0.9344,2432.5,tract,tract,36081101700,1,1.0,2070.0,3246.0
2878,892a100e4b3ffff,Queens,QN0703,Bay Terrace-Clearview,239,2659.2,558.6,0.9356,2434.6,mixed,tract,36081101700,2,1.0,2100.6,3217.8
2879,892a100e4b7ffff,Queens,QN0703,Bay Terrace-Clearview,440,2638.9,392.0,0.9293,2416.1,mixed,tract,36081101700,3,1.0,2246.9,3030.9
2880,892a100e4bbffff,Queens,QN0703,Bay Terrace-Clearview,393,2658.0,588.0,0.9344,2432.5,tract,tract,36081101700,1,1.0,2070.0,3246.0
2881,892a100e4c3ffff,Queens,QN0702,Whitestone-Beechhurst,252,2092.0,146.0,0.6636,1627.4,block_group,block_group,360810987002,3,1.0,1946.0,2238.0
2882,892a100e4c7ffff,Queens,QN0702,Whitestone-Beechhurst,161,2068.5,248.9,0.6408,1576.8,mixed,block_group,360810987002,2,1.0,1819.6,2317.4
2883,892a100e4cbffff,Queens,QN0702,Whitestone-Beechhurst,179,2168.7,313.2,0.7317,1819.4,mixed,block_group,360810981002,3,1.0,1855.5,2481.9
2884,892a100e4cfffff,Queens,QN0702,Whitestone-Beechhurst,133,2164.7,126.4,0.7288,1810.2,block_group,block_group,360810981002,2,1.0,2038.3,2291.1
2885,892a100e4d3ffff,Queens,QN0702,Whitestone-Beechhurst,89,1928.0,237.0,0.5024,1233.2,block_group,block_group,360810987001,1,1.0,1691.0,2165.0
2886,892a100e4d7ffff,Queens,QN0702,Whitestone-Beechhurst,216,2035.9,159.5,0.6101,1496.7,mixed,block_group,360810987002,3,1.0,1876.4,2195.4
2887,892a100e4dbffff,Queens,QN0702,Whitestone-Beechhurst,192,1879.6,144.3,0.4593,1118.7,block_group,block_group,360810981002,3,1.0,1735.3,2023.9
2888,892a100e503ffff,Queens,QN1101,Auburndale,219,2304.0,409.1,0.8176,2055.1,mixed,block_group,360811139001,4,1.0,1894.9,2713.1
2889,892a100e507ffff,Queens,QN1101,Auburndale,673,1927.5,410.6,0.5019,1232.0,block_group,block_group,360811139002,3,1.0,1516.9,2338.1
2890,892a100e50bffff,Queens,QN0704,Murray Hill-Broadway Flushing,222,2200.5,155.3,0.762,1886.9,mixed,tract,36081114100,3,1.0,2045.2,2355.8
2891,892a100e50fffff,Queens,QN0704,Murray Hill-Broadway Flushing,617,2172.3,356.6,0.7353,1826.7,block_group,block_group,360811175003,3,1.0,1815.7,2528.9
2892,892a100e513ffff,Queens,QN1101,Auburndale,323,2207.0,823.0,0.7673,1900.2,mixed,block_group,360811099003,5,1.0,1384.0,3030.0
2893,892a100e517ffff,Queens,QN1101,Auburndale,326,2369.9,531.6,0.8465,2149.3,block_group,block_group,360811099002,4,1.0,1838.3,2901.5
2894,892a100e51bffff,Queens,QN0704,Murray Hill-Broadway Flushing,208,2332.1,214.7,0.8328,2104.8,mixed,tract,36081114100,2,1.0,2117.4,2546.8
2895,892a100e523ffff,Queens,QN1101,Auburndale,253,2838.9,850.8,0.9635,2528.9,block_group,block_group,360811459001,3,1.0,1988.1,3689.7
2896,892a100e527ffff,Queens,QN1101,Auburndale,275,2261.1,281.7,0.7947,1987.5,block_group,block_group,360811429001,4,1.0,1979.4,2542.8
2897,892a100e52bffff,Queens,QN0705,East Flushing,188,2083.7,267.9,0.6561,1607.2,mixed,tract,36081119300,3,1.0,1815.8,2351.6
2898,892a100e52fffff,Queens,QN1101,Auburndale,274,2644.8,471.5,0.9307,2420.9,mixed,block_group,360811459002,4,1.0,2173.3,3116.3
2899,892a100e533ffff,Queens,QN1101,Auburndale,531,2315.0,276.9,0.8243,2075.2,block_group,block_group,360811181002,4,1.0,2038.1,2591.9
2900,892a100e537ffff,Queens,QN1101,Auburndale,281,2132.8,305.7,0.7044,1735.8,block_group,block_group,360811451011,4,1.0,1827.1,2438.5
2901,892a100e53bffff,Queens,QN0704,Murray Hill-Broadway Flushing,175,2897.0,578.4,0.9693,2548.9,mixed,block_group,360811175005,3,1.0,2318.6,3475.4
2902,892a100e543ffff,Queens,QN0704,Murray Hill-Broadway Flushing,129,2904.1,942.9,0.9706,2553.0,block_group,block_group,360811147002,2,1.0,1961.2,3847.0
2903,892a100e547ffff,Queens,QN0704,Murray Hill-Broadway Flushing,202,2191.3,147.8,0.7503,1866.4,block_group,block_group,360811147002,3,1.0,2043.5,2339.1
2904,892a100e54bffff,Queens,QN0704,Murray Hill-Broadway Flushing,179,3199.4,2146.6,0.994,2629.9,block_group,block_group,360811151001,2,1.0,1052.8,5346.0
2905,892a100e54fffff,Queens,QN0704,Murray Hill-Broadway Flushing,115,2215.8,686.8,0.7727,1916.1,block_group,block_group,360811171001,4,1.0,1529.0,2902.6
2906,892a100e553ffff,Queens,QN0704,Murray Hill-Broadway Flushing,268,2258.6,237.8,0.7931,1981.4,mixed,block_group,360811147001,4,1.0,2020.8,2496.4
2907,892a100e557ffff,Queens,QN0704,Murray Hill-Broadway Flushing,229,2553.0,188.5,0.9031,2329.2,mixed,block_group,360811147002,3,1.0,2364.5,2741.5
2908,892a100e55bffff,Queens,QN0704,Murray Hill-Broadway Flushing,101,2828.0,1564.4,0.9621,2524.1,mixed,block_group,360811151001,2,1.0,1263.6,4392.4
2909,892a100e563ffff,Queens,QN0704,Murray Hill-Broadway Flushing,380,1955.2,143.7,0.5308,1301.1,block_group,block_group,360811185001,4,1.0,1811.5,2098.9
2910,892a100e567ffff,Queens,QN0705,East Flushing,388,1927.6,223.9,0.5022,1232.6,mixed,tract,36081119300,4,1.0,1703.7,2151.5
2911,892a100e56bffff,Queens,QN0705,East Flushing,695,1959.0,198.8,0.5419,1310.6,block_group,block_group,360811185002,4,1.0,1760.2,2157.8
2912,892a100e56fffff,Queens,QN0705,East Flushing,537,2035.2,181.3,0.6096,1494.8,block_group,block_group,360811193002,5,1.0,1853.9,2216.5
2913,892a100e573ffff,Queens,QN0704,Murray Hill-Broadway Flushing,697,2007.3,168.2,0.5831,1424.3,block_group,block_group,360811175002,4,1.0,1839.1,2175.5
2914,892a100e577ffff,Queens,QN0704,Murray Hill-Broadway Flushing,175,2158.2,211.7,0.7235,1793.7,mixed,tract,36081117500,4,1.0,1946.5,2369.9
2915,892a100e57bffff,Queens,QN0704,Murray Hill-Broadway Flushing,294,1795.7,146.6,0.374,902.9,block_group,block_group,360811171002,3,1.0,1649.1,1942.3
2916,892a100e583ffff,Queens,QN1101,Auburndale,149,2426.7,606.3,0.867,2214.3,block_group,block_group,360811099001,2,1.0,1820.4,3033.0
2917,892a100e587ffff,Queens,QN1101,Auburndale,234,2578.9,503.5,0.9114,2357.9,block_group,block_group,360811099001,3,1.0,2075.4,3082.4
2918,892a100e58bffff,Queens,QN1101,Auburndale,396,2039.1,348.8,0.6139,1507.0,mixed,block_group,360811085002,5,1.0,1690.3,2387.9
2919,892a100e58fffff,Queens,QN1101,Auburndale,411,2418.3,930.3,0.8639,2202.7,block_group,block_group,360811099001,3,1.0,1488.0,3348.6
2920,892a100e593ffff,Queens,QN1102,Bayside,112,1850.9,811.2,0.434,1050.4,mixed,tract,36081109300,2,1.0,1039.7,2662.1
2921,892a100e597ffff,Queens,QN1102,Bayside,116,2326.4,314.9,0.8302,2095.4,mixed,block_group,360811097003,3,1.0,2011.5,2641.3
2922,892a100e59bffff,Queens,QN1101,Auburndale,237,1807.3,387.8,0.3881,934.8,mixed,block_group,360811085003,2,1.0,1419.5,2195.1
2923,892a100e5a3ffff,Queens,QN1101,Auburndale,218,2201.3,315.1,0.7628,1888.3,mixed,tract,36081113300,3,1.0,1886.2,2516.4
2924,892a100e5a7ffff,Queens,QN1101,Auburndale,407,2221.9,364.3,0.7765,1929.4,block_group,block_group,360811463001,2,1.0,1857.6,2586.2
2925,892a100e5abffff,Queens,QN1101,Auburndale,443,1963.8,684.6,0.5481,1327.0,mixed,block_group,360811139003,5,1.0,1279.2,2648.4
2926,892a100e5afffff,Queens,QN1101,Auburndale,357,2158.4,382.5,0.7238,1794.3,mixed,block_group,360811181001,4,1.0,1775.9,2540.9
2927,892a100e5b3ffff,Queens,QN1101,Auburndale,269,2318.5,125.5,0.8264,2083.3,mixed,block_group,360811133001,4,1.0,2193.0,2444.0
2928,892a100e5b7ffff,Queens,QN1102,Bayside,267,2396.0,337.3,0.8555,2177.0,mixed,block_group,360811129003,5,1.0,2058.7,2733.3
2929,892a100e5bbffff,Queens,QN1101,Auburndale,293,2307.8,285.0,0.8197,2061.8,mixed,block_group,360811133001,3,1.0,2022.8,2592.8
2930,892a100e5c3ffff,Queens,QN0703,Bay Terrace-Clearview,225,2436.2,390.3,0.869,2221.7,mixed,tract,36081101700,4,1.0,2045.9,2826.5
2931,892a100e5c7ffff,Queens,QN0704,Murray Hill-Broadway Flushing,210,2185.2,391.7,0.7467,1855.8,mixed,block_group,360811141001,4,1.0,1793.5,2576.9
2932,892a100e5cbffff,Queens,QN0704,Murray Hill-Broadway Flushing,197,1960.4,762.9,0.5437,1315.6,mixed,tract,36081105900,2,1.0,1197.5,2723.3
2933,892a100e5cfffff,Queens,QN0704,Murray Hill-Broadway Flushing,283,2366.4,607.6,0.8452,2145.3,block_group,block_group,360811141001,2,1.0,1758.8,2974.0
2934,892a100e5d3ffff,Queens,QN0703,Bay Terrace-Clearview,204,2647.0,476.0,0.9311,2422.3,tract,tract,36081101700,2,1.0,2171.0,3123.0
2935,892a100e5d7ffff,Queens,QN1101,Auburndale,197,2233.8,188.2,0.7804,1944.1,tract,tract,36081108500,3,1.0,2045.6,2422.0
2936,892a100e5dbffff,Queens,QN0703,Bay Terrace-Clearview,195,2573.7,533.7,0.9102,2353.1,tract,tract,36081101700,2,1.0,2040.0,3107.4
2937,892a100e603ffff,Queens,QN0701,College Point,92,1849.2,171.3,0.4324,1045.5,block_group,block_group,360810947001,2,1.0,1677.9,2020.5
2939,892a100e60bffff,Queens,QN0701,College Point,470,1905.1,172.1,0.484,1182.0,block_group,block_group,360810925002,3,1.0,1733.0,2077.2
2940,892a100e60fffff,Queens,QN0701,College Point,333,1852.3,113.6,0.4348,1052.8,block_group,block_group,360810919002,3,1.0,1738.7,1965.9
2941,892a100e613ffff,Queens,QN0701,College Point,241,2642.5,363.0,0.9303,2419.5,block_group,block_group,360810945002,2,1.0,2279.5,3005.5
2943,892a100e61bffff,Queens,QN0701,College Point,335,2039.8,180.9,0.6146,1509.0,block_group,block_group,360810947002,3,1.0,1858.9,2220.7
2946,892a100e62bffff,Queens,QN0701,College Point,122,2117.0,672.0,0.6896,1694.6,block_group,block_group,360810907001,1,1.0,1445.0,2789.0
2950,892a100e63bffff,Queens,QN0701,College Point,157,2109.9,654.9,0.6833,1677.6,block_group,block_group,360810907001,2,1.0,1455.0,2764.8
2951,892a100e643ffff,Queens,QN0701,College Point,393,2411.5,464.8,0.8618,2195.3,mixed,block_group,360810929003,4,1.0,1946.7,2876.3
2952,892a100e647ffff,Queens,QN0701,College Point,327,1906.5,172.1,0.4849,1185.1,block_group,block_group,360810925002,4,1.0,1734.4,2078.6
2953,892a100e64bffff,Queens,QN0701,College Point,249,2342.4,607.6,0.8365,2117.6,block_group,block_group,360810929002,3,1.0,1734.8,2950.0
2955,892a100e653ffff,Queens,QN0701,College Point,325,2516.0,193.7,0.8895,2290.4,mixed,block_group,36081092900,3,1.0,2322.3,2709.7
2956,892a100e657ffff,Queens,QN0701,College Point,260,2315.2,338.0,0.8245,2075.9,mixed,block_group,360810929003,5,1.0,1977.2,2653.2
2957,892a100e65bffff,Queens,QN0701,College Point,385,2536.7,253.9,0.897,2308.7,mixed,block_group,360810929005,3,1.0,2282.8,2790.6
2958,892a100e663ffff,Queens,QN0701,College Point,384,2056.1,510.0,0.6297,1546.4,block_group,block_group,360810919003,2,1.0,1546.1,2566.1
2959,892a100e667ffff,Queens,QN0701,College Point,465,1646.7,819.9,0.225,564.6,block_group,block_group,360810919001,3,1.0,826.8,2466.6
2960,892a100e673ffff,Queens,QN0701,College Point,501,1854.6,134.5,0.4371,1059.6,block_group,block_group,360810919002,3,1.0,1720.1,1989.1
2961,892a100e677ffff,Queens,QN0701,College Point,409,2062.9,383.3,0.6365,1563.8,block_group,block_group,360810919003,3,1.0,1679.6,2446.2
