neighborhood,zone,percent_damaged,centroid_lon,centroid_lat,polygon_wkt
Balayramun,Outer,34.3498,37.09089025221924,36.23801512869869,"POLYGON((37.12883576200005 36.25720890900004,37.13133419600007 36.25252137100006,37.12448634100008 36.245134035000035,37.11577751400006 36.23561619100008,37.110066808000056 36.22919164700005,37.109902660000046 36.22902984500007,37.109742947000086 36.22886366500006,37.10958778400004 36.228693227000065,37.10943728700005 36.22851865700005,37.109291564000046 36.228340082000045,37.10915072200004 36.228157632000034,37.10901486400007 36.22797144200007,37.10888408900007 36.22778164600004,37.108758494000085 36.22758838500005,37.10863816900007 36.22739179800004,37.10852320400005 36.22719203000008,37.09355163500004 36.23078025800004,37.090674867000075 36.22307794200009,37.07906695600008 36.23365224500009,37.07894931100009 36.23375828800005,37.07883636100007 36.233869319000064,37.07872831700007 36.233985130000065,37.07862538300009 36.23410550400007,37.078527749000045 36.23423021600007,37.078435600000034 36.23435903400008,37.078349106000076 36.23449171500005,37.07826843100008 36.23462801200009,37.07819372400007 36.23476767000005,37.07812512600009 36.234910428000035,37.078062765000084 36.23505601800008,37.07800675700008 36.23520416900004,37.07795720800004 36.235354603000076,37.077914209000085 36.23550703800004,37.07787784300007 36.23566119000009,37.07784817500004 36.23581677100009,37.07782526300008 36.23597348900006,37.077809148000085 36.236131051000086,37.07779986200006 36.23628916200005,37.07779742000008 36.23644752700005,37.077801829000066 36.236605850000046,37.077813079000066 36.236763834000044,37.077831150000065 36.23692118300005,37.07785600700004 36.23707760500008,37.07788760500006 36.237232805000076,37.07792588400008 36.23738649300009,37.07797077300006 36.23753838300007,37.078022187000045 36.23768818900004,37.07808003100007 36.23783563300009,37.07814419600004 36.23798043700009,37.078214562000085 36.238122332000046,37.07829099800006 36.23826105100005,37.07837336100005 36.23839633500006,37.078461496000045 36.23852793200007,37.07855523900008 36.23865559500007,37.078654414000084 36.23877908400004,37.07875883600008 36.238898170000084,37.078868310000075 36.23901263000005,37.07898263000004 36.23912224900005,37.07910158400006 36.239226822000035,37.07922494700006 36.23932615400008,37.079352491000066 36.239420059000054,37.08403527000007 36.240847736000035,37.08591980300008 36.24270371500006,37.08339281600007 36.24695819100009,37.09649888700005 36.24801467200007,37.09647033300007 36.25139826600008,37.098411974000044 36.25298298700005,37.11177502700008 36.254234583000084,37.11584390500008 36.254972216000056,37.121673584000064 36.25682819600007,37.12343438500005 36.25711373100006,37.12586143600004 36.255805027000065,37.12883576200005 36.25720890900004))"
Shqayyef Industrial Area,Outer,1.74757,37.17184077087937,36.25540793839661,"POLYGON((37.16981507400004 36.250749563000056,37.167051393000065 36.252702309000085,37.166804340000056 36.25285675400005,37.16655367700008 36.25300526600006,37.16629954500007 36.25314776200008,37.16604208800004 36.25328416000008,37.16578145400007 36.25341438300006,37.16551779100007 36.25353835700008,37.16525124700007 36.25365601200008,37.164981975000046 36.253767280000034,37.164710127000035 36.253872099000034,37.16443585900004 36.25397040900009,37.16415932500007 36.25406215400005,37.16388068300006 36.254147282000076,37.163600091000035 36.25422574400005,37.16331770900007 36.25429749600005,37.16303369600007 36.254362498000035,37.16274821600007 36.25442071200007,37.162461428000086 36.25447210500005,37.16217349800007 36.25451664800005,37.156165359000056 36.25564689200007,37.15836636000006 36.263380141000084,37.16485039100007 36.262339127000075,37.16538577000006 36.264391412000066,37.17847280600006 36.261387342000035,37.178502549000086 36.25930531400007,37.17852881400006 36.259131299000046,37.17854808000004 36.25895637200006,37.17856031700006 36.258780812000055,37.17856550300007 36.25860490300005,37.17856363200008 36.25842892800006,37.17855470600006 36.25825316900006,37.17853874000008 36.258077909000065,37.17851575900005 36.257903430000056,37.17848579900004 36.25773001400006,37.17844891000004 36.25755793800005,37.17840515100005 36.257387480000034,37.17835459200006 36.25721891300009,37.178297314000076 36.25705251000005,37.178233410000075 36.256888537000066,37.17816298200006 36.25672725800007,37.17808614300009 36.256568934000086,37.177875672000084 36.256156719000046,37.17765948600004 36.25574747200005,37.17743763000004 36.25534127100008,37.17721014400007 36.25493819600007,37.176977074000035 36.254538324000066,37.176738465000085 36.25414173300004,37.176494362000085 36.25374849900004,37.17624481300004 36.253358699000046,37.175989866000066 36.25297240700007,37.175729570000044 36.252589699000055,37.17546397600006 36.25221064900006,37.175193136000075 36.25183532900007,37.17491710100006 36.25146381300004,37.174635925000075 36.251096173000064,37.17317011400007 36.248584254000036,37.16981507400004 36.250749563000056))"
Handarat,Outer,61.1982,37.17615580555007,36.27078472595007,"POLYGON((37.15836636000006 36.263380141000084,37.16003198300007 36.26825803600008,37.166010379000056 36.26742522400008,37.170174435000035 36.274861040000076,37.168300610000074 36.27587231100006,37.169282138000085 36.277537934000065,37.17478464100009 36.27518821600006,37.178591779000044 36.279441502000054,37.19233316600008 36.28402196500008,37.19503980300004 36.282267112000056,37.19914437300008 36.278816894000045,37.19257111200005 36.275723595000045,37.18570041900006 36.27230311900007,37.18522452600007 36.263201681000055,37.18213122700007 36.26332065400004,37.178353833000074 36.262577073000045,37.17847280600006 36.261387342000035,37.16538577000006 36.264391412000066,37.16485039100007 36.262339127000075,37.15836636000006 36.263380141000084))"
Owaija,Outer,24.5079,37.18199314980006,36.25116572521544,"POLYGON((37.18435358000005 36.24170761100004,37.18237862800004 36.23980404300005,37.176525154000046 36.24353979600005,37.17317011400007 36.248584254000036,37.174635925000075 36.251096173000064,37.17491710100006 36.25146381300004,37.175193136000075 36.25183532900007,37.17546397600006 36.25221064900006,37.175729570000044 36.252589699000055,37.175989866000066 36.25297240700007,37.17624481300004 36.253358699000046,37.176494362000085 36.25374849900004,37.176738465000085 36.25414173300004,37.176977074000035 36.254538324000066,37.17721014400007 36.25493819600007,37.17743763000004 36.25534127100008,37.17765948600004 36.25574747200005,37.177875672000084 36.256156719000046,37.17808614300009 36.256568934000086,37.17816298200006 36.25672725800007,37.178233410000075 36.256888537000066,37.178297314000076 36.25705251000005,37.17835459200006 36.25721891300009,37.17840515100005 36.257387480000034,37.17844891000004 36.25755793800005,37.17848579900004 36.25773001400006,37.17851575900005 36.257903430000056,37.17853874000008 36.258077909000065,37.17855470600006 36.25825316900006,37.17856363200008 36.25842892800006,37.17856550300007 36.25860490300005,37.17856031700006 36.258780812000055,37.17854808000004 36.25895637200006,37.17852881400006 36.259131299000046,37.178502549000086 36.25930531400007,37.17847280600006 36.261387342000035,37.178353833000074 36.262577073000045,37.18213122700007 36.26332065400004,37.18522452600007 36.263201681000055,37.18973122500006 36.26278765500007,37.19262227100006 36.25397175200004,37.194406866000065 36.25365052500007,37.193621644000075 36.249617338000064,37.19158714200006 36.246514123000054,37.19080192000007 36.245181624000054,37.189707368000086 36.244800911000084,37.18887455600009 36.24325426100006,37.18860790100007 36.24322703800004,37.18834207000009 36.243192676000035,37.18807725700009 36.24315120000006,37.187813650000066 36.243102641000064,37.18755144000005 36.24304703200005,37.18729081500004 36.24298441500008,37.18703196200005 36.24291483300004,37.18677506700004 36.24283833800007,37.18652031500005 36.242754983000054,37.18626789000007 36.24266483000008,37.18601797100007 36.24256794200005,37.185770740000066 36.24246438900008,37.18552637400006 36.24235424600005,37.185285047000036 36.24223759200004,37.18504693500006 36.24211451100007,37.18481220800004 36.24198509100006,37.184581034000075 36.241849425000055,37.18435358000005 36.24170761100004))"
Ard Al-Hamra,Outer,15.7424,37.19988431611116,36.25700176351673,"POLYGON((37.19432415500006 36.26097057000004,37.194475296000064 36.26096225100008,37.19458367100009 36.26098662800007,37.19469329800006 36.26100455100004,37.19480379300006 36.261015959000076,37.19491477000008 36.26102081000005,37.195025840000085 36.26101908900006,37.195136613000045 36.261010801000054,37.19524670100009 36.26099597400008,37.195355721000055 36.26097466200008,37.19546328800004 36.260946939000064,37.19556902800008 36.260912902000086,37.19567256900007 36.26087266900004,37.195773548000034 36.26082638300005,37.195871613000065 36.260774204000086,37.19596642000005 36.26071631600007,37.19605763700008 36.26065292100009,37.19758049200004 36.259463191000066,37.19764917700007 36.25941526200006,37.197713976000045 36.25936219700009,37.19777450500004 36.25930430900007,37.19783040700008 36.259241941000084,37.197881350000046 36.25917546100004,37.19792703400009 36.259105264000084,37.19796718900005 36.25903176300005,37.19800157700007 36.258955394000054,37.19802999400008 36.25887660800004,37.19805227300009 36.258795871000075,37.198068282000065 36.25871366100006,37.198086094000075 36.25864476700008,37.19810994200009 36.25857772200004,37.198139636000064 36.25851305500004,37.19817494500006 36.25845127400004,37.198215589000085 36.258392864000086,37.19826124900004 36.25833828600008,37.198311567000076 36.25828796800005,37.19836614500008 36.258242308000035,37.19842455400004 36.25820166400007,37.19848633600009 36.25816635500007,37.198551003000034 36.25813666100004,37.19861804800007 36.25811281300008,37.19868694200005 36.25809500100007,37.199460266000074 36.25788084900006,37.19953383100005 36.25784568700004,37.19960411200009 36.25780435000007,37.199670592000075 36.25775714200006,37.19973278200007 36.25770441100008,37.19979022500007 36.25764654500006,37.19984249700008 36.25758396900005,37.19988921500004 36.257517143000086,37.19993003400003 36.25744656000006,37.19996465400004 36.25737273900006,37.19999282100008 36.257296222000036,37.200014327000076 36.25721757300005,37.20002901400005 36.257137371000056,37.20003677500006 36.25705620500008,37.20003755100004 36.25697467200007,37.20003133700004 36.25689337300008,37.20002011400004 36.25684005800008,37.20001575300006 36.25678574900007,37.20001832500009 36.25673132600008,37.20002778700007 36.256677671000034,37.20004398800006 36.256625651000036,37.20006666300009 36.25657611100007,37.20009544700008 36.25652985100004,37.20012987300004 36.256487621000076,37.20016938300006 36.256450106000045,37.20021333800008 36.256417912000074,37.20026102500009 36.256391561000044,37.200311673000044 36.25637148000004,37.20036446200004 36.25635799400004,37.20094743000004 36.256239021000056,37.20102523400004 36.256220631000076,37.20110424400008 36.25620842200004,37.201183970000045 36.25620246900007,37.20126391700006 36.25620281100004,37.20134358900009 36.256209444000035,37.20142249200006 36.256222328000035,37.20150013700004 36.25624138200004,37.20157604000008 36.25626648900004,37.20164973200008 36.256297492000044,37.201720754000064 36.25633420000008,37.20182176700007 36.256360897000036,37.201924373000054 36.256380602000036,37.202028089000066 36.25639322100005,37.20213242600005 36.25639869400004,37.20223689300008 36.25639699700008,37.20234099800007 36.256388137000044,37.20244424900005 36.256372156000054,37.20254616100004 36.25634912900006,37.20264625300007 36.256319165000036,37.20274405300006 36.256282405000036,37.20283910100005 36.256239021000056,37.20293492400009 36.25617523800008,37.20303448300007 36.25611746100009,37.203137403000085 36.25606590800004,37.20324329600004 36.256020774000035,37.20335176100008 36.25598222900004,37.20346238800005 36.25595042000003,37.203574761000084 36.255925466000065,37.20368845400009 36.25590746100005,37.203803038000046 36.255896473000064,37.20391808100004 36.25589254500005,37.204033148000065 36.255895690000045,37.20414780500005 36.25590589700005,37.20424481400005 36.25590635000009,37.204341655000064 36.255900616000076,37.204437933000065 36.25588871900004,37.20453325700004 36.25587070600005,37.20462723700007 36.25584665100007,37.204719493000084 36.25581665200008,37.20480964800004 36.255780832000085,37.204897335000055 36.255739334000054,37.20501051700006 36.25568538500005,37.20512654200007 36.255637859000046,37.20524504700006 36.25559690700004,37.20536566000004 36.25556265500006,37.20548800200004 36.25553521200004,37.20561168900008 36.25551466400009,37.20573633200007 36.25550107600009,37.20586154100005 36.255494490000046,37.20598692200008 36.255494927000086,37.20611208200006 36.25550238500006,37.20623662700007 36.25551684100009,37.20636016800006 36.255538250000086,37.20648231600006 36.25556654400009,37.20660268700004 36.25560163500006,37.206720904000065 36.25564341200004,37.20683659600007 36.255691745000036,37.20707454200004 36.256429378000064,37.21117613800004 36.255049291000034,37.21039091500006 36.25169425100006,37.21438841000008 36.248446287000036,37.21845728800008 36.24626908000005,37.217707758000074 36.244020489000036,37.21677976800004 36.24209312600004,37.21646523600003 36.23930350900008,37.21232497400007 36.238375519000044,37.21221789800006 36.239160741000035,37.20847024700004 36.240267190000054,37.20861301500008 36.24165917500005,37.20839886300007 36.24383638200004,37.20354476300008 36.245192675000055,37.203103733000034 36.243825332000085,37.19158714200006 36.246514123000054,37.193621644000075 36.249617338000064,37.194406866000065 36.25365052500007,37.19262227100006 36.25397175200004,37.18973122500006 36.26278765500007,37.19064436300005 36.26243751700008,37.190754069000036 36.262437470000066,37.19086356300005 36.26243066700005,37.190972431000034 36.26241713600007,37.191080259000046 36.262396927000054,37.19118663800003 36.262370118000035,37.19129116500005 36.26233680900009,37.19139344200005 36.26229712800006,37.19149308300007 36.26225122500006,37.19158970700005 36.26219927400007,37.191682950000086 36.26214147200005,37.19177245700007 36.262078038000084,37.19185788900006 36.262009214000045,37.19199624000004 36.26195091400007,37.192132058000084 36.26188693200004,37.19226511000005 36.26181738000008,37.19239516500005 36.261742376000086,37.19252200300008 36.26166204900005,37.192645404000075 36.26157653700005,37.19276515700005 36.26148598700007,37.19288105700008 36.26139055400006,37.19301601800004 36.26132201000007,37.19315370600009 36.26125912400005,37.19329388500006 36.26120200300005,37.193436312000074 36.261150746000055,37.19358074300004 36.26110544200009,37.19372693000008 36.26106616800007,37.19387461900004 36.26103299200008,37.19402355800008 36.26100597100009,37.194173489000036 36.260985152000046,37.19432415500006 36.26097057000004))"
Duwerineh,Outer,43.1944,37.28790306308005,36.18624711228007,"POLYGON((37.294888911000044 36.183881099000075,37.29702032000006 36.17865654600007,37.297020590000045 36.17865656200007,37.300742385000035 36.169532949000086,37.29203355700008 36.16931879800006,37.29296154700006 36.16599945000007,37.28514501800004 36.16942587400007,37.27962482000004 36.170008503000076,37.27805437500007 36.19402916100006,37.27897927300006 36.19404483200009,37.27990426100007 36.19405362200007,37.28082928900005 36.19405553200005,37.28175430600004 36.194050562000086,37.282679260000066 36.194038711000076,37.28360410000005 36.194019981000054,37.28452877600006 36.19399437200008,37.285453235000034 36.19396188600007,37.28637742800004 36.19392252500006,37.28730130100007 36.19387629000005,37.28822480600007 36.19382318600009,37.28914789000004 36.19376321300007,37.29007050200005 36.19369637600005,37.29298755800005 36.18621359400004,37.29335415800006 36.18527308400007,37.294888911000044 36.183881099000075))"
Mir Al Houssain,Outer,35.4086,37.30518766674474,36.18882081334048,"POLYGON((37.29702032000006 36.17865654600007,37.294888911000044 36.183881099000075,37.29335415800006 36.18527308400007,37.29007050200005 36.19369637600005,37.29084936000004 36.19357585200004,37.291627220000066 36.19344904600007,37.29240403000006 36.19331596600006,37.29317974200006 36.19317662000009,37.29395430300008 36.193031018000056,37.29472766400005 36.19287916900004,37.29549977500005 36.192721084000084,37.29627058400007 36.192556771000056,37.29704004200005 36.192386243000044,37.297808099000065 36.192209510000055,37.29857470400009 36.192026583000086,37.29933980700008 36.191837476000046,37.30010336000004 36.19164219900006,37.30086531100005 36.19144076500004,37.301625612000066 36.19123318900006,37.30238421300004 36.19101948200006,37.30295647500009 36.19084192400004,37.30353078400009 36.190671104000046,37.30410706100008 36.19050704500006,37.30468522600006 36.19034977100006,37.305265200000065 36.19019930400009,37.30584690200004 36.19005566200008,37.30643025300009 36.18991886800006,37.307015171000046 36.189788940000085,37.307601575000035 36.189665894000086,37.30818938500005 36.18954975000008,37.30877852000009 36.18944052200004,37.30936889800006 36.189338226000075,37.309960437000086 36.18924287500005,37.31055305600006 36.189154484000085,37.31114667300005 36.18907306400007,37.31174120600008 36.18899862600006,37.31233657300004 36.188931181000044,37.31293269100007 36.18887073900004,37.31352947900007 36.18881730600009,37.31412685300006 36.188770892000036,37.33543492600006 36.187343215000055,37.33557769400005 36.18395248300004,37.33497093100004 36.18049036700006,37.32390643800005 36.176457181000046,37.31269917600008 36.17592180200006,37.31252071700004 36.17956237800007,37.29702032000006 36.17865654600007))"
Madafet Al-Nayrab,Outer,2.26678,37.22081869720596,36.17395439723536,"POLYGON((37.23653268500004 36.17688251200008,37.237115749000054 36.17625458800006,37.24006960400004 36.176001442000086,37.24006955600004 36.17600140400009,37.24037308000004 36.17453136800009,37.239345152000055 36.17468841200008,37.23898823300004 36.17324645900004,37.238771764000035 36.17326018400007,37.238554961000034 36.17326683500005,37.23833805700008 36.17326640400006,37.238121283000055 36.173258892000035,37.23790486900003 36.17324430700006,37.23768904800005 36.173222664000036,37.20318686300004 36.16784508200004,37.203106554000044 36.16845493900007,37.203032928000084 36.16906563900005,37.20296599300008 36.16967710900008,37.20290575700005 36.17028927400008,37.20285222800004 36.170902063000085,37.20280541100004 36.17151540100008,37.20276531300004 36.17212921400005,37.202731939000046 36.17274343000008,37.202705292000076 36.173357975000044,37.202685375000044 36.17397277400005,37.20267219200008 36.17458775500006,37.20266574300007 36.17520284300008,37.202666029000056 36.17581796500008,37.20267305100003 36.176433047000046,37.22148269000007 36.17654012300005,37.22155407400004 36.17732534500004,37.22401681600007 36.17789641600007,37.22423096700004 36.17893148100006,37.235723764000056 36.17775364800008,37.23653268500004 36.17688251200008))"
Nayrab,Outer,2.97941,37.22772217321434,36.16828545842863,"POLYGON((37.22854715800008 36.16054965500007,37.21388967900009 36.159502692000046,37.207417545000055 36.16326224000005,37.20337246100007 36.16659348600007,37.20318686300004 36.16784508200004,37.23768904800005 36.173222664000036,37.23790486900003 36.17324430700006,37.238121283000055 36.173258892000035,37.23833805700008 36.17326640400006,37.238554961000034 36.17326683500005,37.238771764000035 36.17326018400007,37.23898823300004 36.17324645900004,37.234781346000034 36.16492786300006,37.22854715800008 36.16054965500007))"
Al Nasr,Outer,31.1355,37.10051657838304,36.16756174951071,"POLYGON((37.091360863000034 36.168306880000046,37.09179586100004 36.168256288000066,37.092231595000044 36.16821249000009,37.09266795900004 36.16817549700005,37.09310484700006 36.168145318000086,37.09354215400003 36.168121960000065,37.09397977100008 36.16810543000008,37.09441759300006 36.16809573000006,37.094855513000084 36.16809286400007,37.09529342500008 36.16809683300005,37.09573122100005 36.16810763400008,37.096325867000076 36.168159554000056,37.09692000000007 36.16821704700004,37.09751356800007 36.168280107000044,37.098106519000055 36.16834872800007,37.09869880000008 36.168422906000046,37.099290360000055 36.16850263200007,37.09988114600009 36.16858790100008,37.10047110800008 36.16867870500005,37.10093396700006 36.16877913800005,37.10139822200006 36.16887291300009,37.10186377500008 36.168960008000056,37.10233053200005 36.16904040700007,37.102798395000036 36.169114093000076,37.10326726900007 36.16918105000008,37.10373705600006 36.16924126400005,37.10420766000004 36.16929472400005,37.10467898300004 36.169341419000034,37.10515092900005 36.16938133700006,37.10562339900008 36.169414473000074,37.10609629600009 36.169440817000066,37.106569523000076 36.16946036600007,37.10704298100006 36.16947311500007,37.107516575000034 36.16947906100006,37.10799020400009 36.169478204000086,37.10912269700009 36.16939675700007,37.10912780400008 36.16939639000009,37.109117886000035 36.16779511400006,37.10686929500008 36.167616654000085,37.106904987000064 36.16579636600005,37.10776159300008 36.16276255400004,37.10540592700005 36.161299185000075,37.10351425500005 36.15944320600005,37.09798200900008 36.15801552900007,37.09726817000006 36.16029981200006,37.09244976200006 36.16040688700008,37.091360863000034 36.168306880000046))"
National Hospital,Inner,58.0645,37.17553534300006,36.19752613887505,"POLYGON((37.177311787000065 36.199276947000044,37.176746017000085 36.19424268700004,37.17422488100004 36.19534294500005,37.173296891000064 36.19598539900005,37.17421326600004 36.19842754600006,37.17426112000004 36.198666814000035,37.176916995000056 36.19898982600006,37.177311787000065 36.199276947000044))"
Tallet Al-Suda,Inner,5.7554,37.15496157342863,36.192303698857195,"POLYGON((37.15657013400005 36.191190765000044,37.15281444300007 36.19054690300004,37.150788927000065 36.19477870900005,37.15562214100004 36.194300173000045,37.15589708200008 36.19210211900008,37.15646815300005 36.19201645800007,37.15657013400005 36.191190765000044))"
Agricultural Area,Inner,14.3713,37.14111441412506,36.18829331512506,"POLYGON((37.14381028000008 36.18698384400005,37.144058027000085 36.186787355000035,37.14416106500005 36.186880263000035,37.144735247000085 36.18643227900009,37.14569951100009 36.18559154900004,37.14762211900006 36.18397305600007,37.14580340900005 36.18280794400005,37.14535406400006 36.18255889100004,37.144874677000075 36.182876633000035,37.141920937000066 36.18445208800006,37.14051663500004 36.18510580800006,37.13945996800004 36.18632786100005,37.138489769000046 36.187416142000075,37.13734600300006 36.18879444300006,37.13611195300007 36.19046405700004,37.13555637800005 36.19175338200006,37.135587145000045 36.19178422300007,37.13694194200008 36.19244973700006,37.13695308500007 36.19248123300008,37.13799873100004 36.19290282700007,37.13910738700008 36.193010144000084,37.13920987500006 36.192201100000034,37.13962154900008 36.19123923900008,37.13996862300007 36.190659173000086,37.140427300000056 36.19005832300007,37.14082670600004 36.18961417500009,37.14128058000006 36.18921590600007,37.14193467900009 36.18857305000006,37.14207545100004 36.188483906000044,37.141987896000046 36.18842918300004,37.14240998100007 36.18809442600008,37.14381028000008 36.18698384400005))"
Maysaloon,Inner,13.1579,37.16816823520839,36.20958248504173,"POLYGON((37.17032727600008 36.20629893500006,37.16992276800005 36.206013400000074,37.16830473400006 36.206251346000045,37.16782884200006 36.208131120000075,37.16784590800006 36.20816952000007,37.16782180100006 36.20893680000006,37.16774970000006 36.20923190000008,37.167594800000074 36.20942220000006,37.16697570000008 36.209746900000084,37.16662619900006 36.20992320000005,37.16624950000005 36.21013490000007,37.16582710100005 36.21054490000006,37.16551400000009 36.21074900000008,37.165169663000086 36.21084381500009,37.16516384600004 36.21086750000006,37.16516384600004 36.21277106900004,37.16663911200004 36.212699685000075,37.169113751000054 36.21224758800008,37.17027968700006 36.21189066900007,37.171826337000084 36.21091509000007,37.17170736400004 36.21005848400006,37.17125526600006 36.20993951100007,37.17080316800008 36.20789317400005,37.17032727600008 36.20629893500006))"
Bab Antakia Park,Inner,22.3301,37.146862019105335,36.195930052789535,"POLYGON((37.14711884900004 36.19445368000004,37.14704690000008 36.19536430000005,37.14554870500007 36.19551954100007,37.14507129100008 36.195737318000056,37.14409665800008 36.19583479400006,37.14239676300008 36.195808416000034,37.14234410000006 36.196730400000035,37.14338970000006 36.19792990000008,37.145029331000046 36.197515568000085,37.14546517600007 36.19788260800004,37.147390432000066 36.197529631000066,37.15112688800008 36.19736132700007,37.15113569500005 36.19736023100006,37.150788927000065 36.19477870900005,37.14997339900009 36.19473620000008,37.14921390000006 36.194619000000046,37.148641600000076 36.194562500000075,37.14748120000007 36.19449320000007,37.14711884900004 36.19445368000004))"
Karm al-Qasr,Inner,19.437,37.14332740896975,36.189681915727334,"POLYGON((37.14693740000007 36.18949400000008,37.14701905900006 36.18940899800009,37.148795903000064 36.18953856300004,37.14768680000009 36.18452110000004,37.14762211900006 36.18397305600007,37.14569951100009 36.18559154900004,37.144735247000085 36.18643227900009,37.14416106500005 36.186880263000035,37.144058027000085 36.186787355000035,37.14381028000008 36.18698384400005,37.14240998100007 36.18809442600008,37.141987896000046 36.18842918300004,37.14207545100004 36.188483906000044,37.14193467900009 36.18857305000006,37.14128058000006 36.18921590600007,37.14082670600004 36.18961417500009,37.140427300000056 36.19005832300007,37.13996862300007 36.190659173000086,37.13962154900008 36.19123923900008,37.13920987500006 36.192201100000034,37.139112827000076 36.192967201000044,37.13913568900006 36.192988067000044,37.14057598800008 36.19316808000008,37.14254092500005 36.19328438900004,37.14254573900007 36.19320009300009,37.14236860900007 36.19318810500005,37.14244706800008 36.192305496000074,37.142876200000046 36.19182570000004,37.14410920000006 36.19090710000006,37.14474840000008 36.19043110000007,37.145663100000036 36.18991900000009,37.14647530000008 36.189645400000074,37.14693740000007 36.18949400000008))"
Souq Al Hal,Inner,1.88679,37.147649183083395,36.1980086490834,"POLYGON((37.15113569500005 36.19736023100006,37.15112688800008 36.19736132700007,37.147390432000066 36.197529631000066,37.14546517600007 36.19788260800004,37.145029331000046 36.197515568000085,37.14338970000006 36.19792990000008,37.143344744000046 36.19856664800005,37.146485029000075 36.19873314800009,37.14736547700005 36.198779838000064,37.14864747800004 36.198690741000064,37.151274552000075 36.19839391800008,37.15113569500005 36.19736023100006))"
Bustan al-Qaser,Inner,38.9831,37.14053519892314,36.194966527692365,"POLYGON((37.139087044000064 36.193008175000045,37.13921367100005 36.19321445700007,37.13893476700008 36.19824251000006,37.14108370000008 36.198446714000056,37.143344744000046 36.19856664800005,37.14338970000006 36.19792990000008,37.14234410000006 36.196730400000035,37.14254092500005 36.19328438900004,37.14057598800008 36.19316808000008,37.13913568900006 36.192988067000044,37.139112827000076 36.192967201000044,37.13910738700008 36.193010144000084,37.139087044000064 36.193008175000045))"
Bab Alfaraj,Inner,44.0299,37.15375400527277,36.20356241127279,"POLYGON((37.15714149300004 36.20488778300006,37.15610085900005 36.202338816000065,37.15419420000006 36.20235610000009,37.152954600000044 36.20237170000007,37.15183494300004 36.20246265800006,37.15183670000005 36.202473800000064,37.15193070000004 36.203355300000055,37.15228394700006 36.203815527000074,37.15276529600004 36.20453576300008,37.15310982700004 36.20570129400005,37.15714149300004 36.20488778300006))"
Ba'aiedin,Outer,6.72238,37.17926675193339,36.23404901446673,"POLYGON((37.17649784300005 36.23397782900008,37.17661600000008 36.23472380000004,37.177999500000055 36.238944900000035,37.18078620000006 36.238114400000086,37.18237862800004 36.23980404300005,37.187922772000036 36.235996905000036,37.183949072000075 36.233236730000044,37.182093758000065 36.23116573000004,37.18015211800008 36.23141319400008,37.17999983300007 36.23067080200008,37.17545348400006 36.230738477000045,37.17560258900005 36.23089923100008,37.176173659000085 36.23308833500005,37.176877980000086 36.23398301200007,37.17649784300005 36.23397782900008))"
New Aleppo - ash Shuhada',Inner,0.628931,37.10710358152638,36.19145914152639,"POLYGON((37.101820245000056 36.18858579800008,37.10063506100005 36.19960026200005,37.110450935000074 36.20022457400006,37.11238744800005 36.19298727900008,37.10943691700004 36.191426352000065,37.109183408000035 36.19126705300005,37.10892621800008 36.19111376800004,37.10866548900009 36.190966582000044,37.108401367000056 36.190825576000066,37.108133998000085 36.19069082900006,37.10786353000009 36.190562416000034,37.10759011300007 36.19044040700004,37.107313899000076 36.19032487100009,37.107035040000085 36.19021587100008,37.10675369200004 36.19011346800005,37.106470011000056 36.19001771900008,37.10618415400006 36.18992867600008,37.105896279000035 36.18984639000007,37.101820245000056 36.18858579800008))"
