sample_id,segment_id,street_name,sample_index,distance_along_m,tree_distance_m,building_distance_m,tree_class,building_class,visual_condition,orientation_group,zone_id
SEG_0029_P010,SEG_0029,W 38 ST,10,95.00000000000003,122.92795862994153,9.100644023088012,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0029_Z02
SEG_0029_P011,SEG_0029,W 38 ST,11,105.00000000000003,117.17473152548477,9.111521226353016,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0029_Z02
SEG_0029_P012,SEG_0029,W 38 ST,12,115.00000000000003,112.02032138507579,9.967510706792206,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0029_Z02
SEG_0029_P013,SEG_0029,W 38 ST,13,125.00000000000003,107.55085819443671,12.094838526672772,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0029_Z03
SEG_0030_P001,SEG_0030,BROADWAY,1,5.0,99.99723335503154,15.78891529189399,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0030_Z01
SEG_0030_P002,SEG_0030,BROADWAY,2,15.000000000000002,90.04552713694643,15.734612532849754,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0030_Z01
SEG_0030_P003,SEG_0030,BROADWAY,3,25.000000000000004,80.1058501988548,15.704122786841454,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0030_Z01
SEG_0030_P004,SEG_0030,BROADWAY,4,35.00000000000001,70.18331364927722,15.673633040796595,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0030_Z01
SEG_0030_P005,SEG_0030,BROADWAY,5,45.000000000000014,60.286381492863676,15.643139161008463,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0030_Z01
SEG_0030_P006,SEG_0030,BROADWAY,6,55.00000000000002,50.43013059881723,15.612645264856535,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0030_Z01
SEG_0030_P007,SEG_0030,BROADWAY,7,65.00000000000001,40.644167489629424,15.582146057881232,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0030_Z01
SEG_0030_P008,SEG_0030,BROADWAY,8,75.00000000000001,30.995138806523702,17.43365558417802,Tree Near,Building Far,Vegetated Buffer,North–South / Avenue-like,SEG_0030_Z02
SEG_0031_P001,SEG_0031,W 39 ST,1,5.0,24.440223314600388,13.35232238686973,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0031_Z01
SEG_0031_P002,SEG_0031,W 39 ST,2,15.000000000000002,32.50450182965895,9.048625893855796,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z02
SEG_0031_P003,SEG_0031,W 39 ST,3,25.000000000000004,41.42174263259082,9.057622904115304,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P004,SEG_0031,W 39 ST,4,35.00000000000001,50.744249785073706,9.066619914357606,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P005,SEG_0031,W 39 ST,5,45.000000000000014,60.284301520181465,9.070112438987534,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P006,SEG_0031,W 39 ST,6,55.00000000000002,69.95294942532247,9.021993408580943,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P007,SEG_0031,W 39 ST,7,65.00000000000001,79.70340806284399,9.008409146348745,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P008,SEG_0031,W 39 ST,8,75.00000000000001,85.01679630998508,8.994824884133818,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P009,SEG_0031,W 39 ST,9,85.00000000000001,75.035735595727,8.981240621926641,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P010,SEG_0031,W 39 ST,10,95.00000000000003,65.0604916824849,8.990328970933733,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P011,SEG_0031,W 39 ST,11,105.00000000000003,55.094224194061596,9.104214894134069,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P012,SEG_0031,W 39 ST,12,115.00000000000003,45.14287874207036,9.322702748742469,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P013,SEG_0031,W 39 ST,13,125.00000000000003,35.21910650058282,9.301149560783537,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z03
SEG_0031_P014,SEG_0031,W 39 ST,14,135.00000000000003,25.355303671569573,9.185643368888323,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P015,SEG_0031,W 39 ST,15,145.00000000000003,15.6651647247769,9.070222300408318,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P016,SEG_0031,W 39 ST,16,155.00000000000003,6.921224417122866,9.050185325243946,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P017,SEG_0031,W 39 ST,17,165.00000000000003,7.09995133852712,9.397018203980378,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P018,SEG_0031,W 39 ST,18,175.00000000000006,8.377459232702858,9.186014714946761,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P019,SEG_0031,W 39 ST,19,185.00000000000006,12.563392413374917,9.267473937311166,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P020,SEG_0031,W 39 ST,20,195.00000000000006,21.10677224657571,8.9483928938447,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P021,SEG_0031,W 39 ST,21,205.00000000000006,12.729454494234155,8.928622969957928,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P022,SEG_0031,W 39 ST,22,215.00000000000003,8.257148326656285,8.908869922209838,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P023,SEG_0031,W 39 ST,23,225.00000000000003,13.203105136881684,8.889172122346405,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P024,SEG_0031,W 39 ST,24,235.00000000000006,9.262777517974127,8.869394412483578,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P025,SEG_0031,W 39 ST,25,245.00000000000006,5.151867582687358,8.849723281933661,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P026,SEG_0031,W 39 ST,26,255.00000000000006,12.933848299375907,8.829973688027506,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P027,SEG_0031,W 39 ST,27,265.00000000000006,22.539457049229192,8.810224094138519,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P028,SEG_0031,W 39 ST,28,275.00000000000006,32.38471578253298,8.790469127317362,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0031_Z04
SEG_0031_P029,SEG_0031,W 39 ST,29,285.00000000000006,42.30263004301692,8.770733009912355,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z05
SEG_0031_P030,SEG_0031,W 39 ST,30,295.00000000000006,52.25184399426077,8.750996892516756,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0031_Z05
SEG_0031_P031,SEG_0031,W 39 ST,31,305.00000000000006,62.217343988965304,12.740614127570376,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0031_Z06
SEG_0032_P001,SEG_0032,AVE OF THE AMERICAS,1,5.0,96.31037377944263,15.821272958700563,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0032_Z01
SEG_0032_P002,SEG_0032,AVE OF THE AMERICAS,2,15.000000000000002,96.46825059722102,15.223591750922933,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0032_Z01
SEG_0032_P003,SEG_0032,AVE OF THE AMERICAS,3,25.000000000000004,89.59199089369626,15.153669081046809,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0032_Z01
SEG_0032_P004,SEG_0032,AVE OF THE AMERICAS,4,35.00000000000001,83.3506226210095,15.083733289799184,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0032_Z01
SEG_0032_P005,SEG_0032,AVE OF THE AMERICAS,5,45.000000000000014,77.8969046260375,15.013838817911346,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0032_Z01
SEG_0032_P006,SEG_0032,AVE OF THE AMERICAS,6,55.00000000000002,73.40660194649726,14.943931737929155,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0032_Z01
SEG_0032_P007,SEG_0032,AVE OF THE AMERICAS,7,65.00000000000001,70.06518870551659,14.87401395954898,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0032_Z01
SEG_0032_P008,SEG_0032,AVE OF THE AMERICAS,8,75.00000000000001,68.04213494113746,15.874725149547464,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0032_Z01
SEG_0033_P001,SEG_0033,W 40 ST,1,5.0,20.843065840822874,14.026725249578277,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0033_Z01
SEG_0033_P002,SEG_0033,W 40 ST,2,15.000000000000002,29.004144270868828,9.217887410618262,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0033_Z02
SEG_0033_P003,SEG_0033,W 40 ST,3,25.000000000000004,38.05321768426131,9.264138923292881,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P004,SEG_0033,W 40 ST,4,35.00000000000001,45.59370573748173,9.333492707812397,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P005,SEG_0033,W 40 ST,5,45.000000000000014,52.16316406680173,9.402813381012507,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P006,SEG_0033,W 40 ST,6,55.00000000000002,59.692590562381234,9.472197341046693,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P007,SEG_0033,W 40 ST,7,65.00000000000001,67.8632083726689,9.126786277000164,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P008,SEG_0033,W 40 ST,8,75.00000000000001,76.46976352269215,9.133386862426056,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P009,SEG_0033,W 40 ST,9,85.00000000000001,85.38052714641942,9.1400429142471,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P010,SEG_0033,W 40 ST,10,95.00000000000003,94.50949210732473,9.146658772438562,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P011,SEG_0033,W 40 ST,11,105.00000000000003,91.84401493154961,9.153254189524892,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P012,SEG_0033,W 40 ST,12,115.00000000000003,86.23572166050533,9.159849606611221,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P013,SEG_0033,W 40 ST,13,125.00000000000003,81.47316307760128,9.166471769269458,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P014,SEG_0033,W 40 ST,14,135.00000000000003,77.71198693529483,9.173087440548388,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P015,SEG_0033,W 40 ST,15,145.00000000000003,75.10279305717582,9.179640069371615,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P016,SEG_0033,W 40 ST,16,155.00000000000003,73.76792078234566,9.186243284942519,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P017,SEG_0033,W 40 ST,17,165.00000000000003,73.77657814370129,9.192847316532795,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P018,SEG_0033,W 40 ST,18,175.00000000000006,75.12829570419224,9.199510235467152,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P019,SEG_0033,W 40 ST,19,185.00000000000006,77.75305343724195,9.211291490469646,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P020,SEG_0033,W 40 ST,20,195.00000000000006,81.5279941014875,9.212702659842058,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P021,SEG_0033,W 40 ST,21,205.00000000000006,82.90865832102692,9.219316432001671,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P022,SEG_0033,W 40 ST,22,215.00000000000003,78.8248408206189,9.225902106720412,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P023,SEG_0033,W 40 ST,23,225.00000000000003,75.84764621393931,9.23250486746574,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P024,SEG_0033,W 40 ST,24,235.00000000000006,74.11056160896787,9.239137138593073,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P025,SEG_0033,W 40 ST,25,245.00000000000006,73.70132460001275,9.24573125526556,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P026,SEG_0033,W 40 ST,26,255.00000000000006,74.64177887482872,9.252352388630063,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P027,SEG_0033,W 40 ST,27,265.00000000000006,76.88241059825972,9.258989235241875,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P028,SEG_0033,W 40 ST,28,275.00000000000006,80.31447543998651,9.265623444673565,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P029,SEG_0033,W 40 ST,29,285.00000000000006,84.79342469202248,9.272258332094008,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P030,SEG_0033,W 40 ST,30,295.00000000000006,90.16337824639119,9.278825908110058,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0033_Z03
SEG_0033_P031,SEG_0033,W 40 ST,31,305.00000000000006,96.27535864697097,13.014628270441419,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0033_Z04
SEG_0034_P001,SEG_0034,AVE OF THE AMERICAS,1,5.0,67.51532006621223,15.20828425454384,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0034_Z01
SEG_0034_P002,SEG_0034,AVE OF THE AMERICAS,2,15.000000000000002,68.3630828981904,14.79336143049124,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0034_Z01
SEG_0034_P003,SEG_0034,AVE OF THE AMERICAS,3,25.000000000000004,70.63075649492697,14.837083271875812,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0034_Z01
SEG_0034_P004,SEG_0034,AVE OF THE AMERICAS,4,35.00000000000001,74.18824989678059,14.880805113264667,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0034_Z01
SEG_0034_P005,SEG_0034,AVE OF THE AMERICAS,5,45.000000000000014,78.86120137588952,14.936392081153434,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0034_Z01
SEG_0034_P006,SEG_0034,AVE OF THE AMERICAS,6,55.00000000000002,84.46467748205458,14.972108008002458,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0034_Z01
SEG_0034_P007,SEG_0034,AVE OF THE AMERICAS,7,65.00000000000001,90.82661725423682,15.025250143417775,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0034_Z01
SEG_0034_P008,SEG_0034,AVE OF THE AMERICAS,8,75.00000000000001,97.79911585259383,16.217124480283573,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0034_Z01
SEG_0035_P001,SEG_0035,W 39 ST,1,5.0,72.63362508885747,14.45525622718965,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0035_Z01
SEG_0035_P002,SEG_0035,W 39 ST,2,15.000000000000002,82.61650109428435,9.076314013738568,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P003,SEG_0035,W 39 ST,3,25.000000000000004,92.60307237114331,8.974488049390558,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P004,SEG_0035,W 39 ST,4,35.00000000000001,102.59225980593598,8.969833991996609,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P005,SEG_0035,W 39 ST,5,45.000000000000014,112.58336702906992,8.96517993460266,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P006,SEG_0035,W 39 ST,6,55.00000000000002,116.22034422826364,8.960524472879154,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P007,SEG_0035,W 39 ST,7,65.00000000000001,106.37864425255991,8.955868818285218,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P008,SEG_0035,W 39 ST,8,75.00000000000001,96.56947495709062,8.951239710096067,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P009,SEG_0035,W 39 ST,9,85.00000000000001,86.80386531695318,8.94659662384616,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P010,SEG_0035,W 39 ST,10,95.00000000000003,77.09836946680186,8.941938086969927,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P011,SEG_0035,W 39 ST,11,105.00000000000003,67.47893089638198,8.937277033761449,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P012,SEG_0035,W 39 ST,12,115.00000000000003,57.98839241946693,8.932615980570095,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P013,SEG_0035,W 39 ST,13,125.00000000000003,48.702168287147394,8.92795492737874,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P014,SEG_0035,W 39 ST,14,135.00000000000003,39.763661002796276,8.923323587542589,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0035_Z02
SEG_0035_P015,SEG_0035,W 39 ST,15,145.00000000000003,31.470562067130576,9.630576307581814,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0035_Z03
SEG_0036_P001,SEG_0036,AVE OF THE AMERICAS,1,5.0,103.9758048300214,16.005771915013295,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0036_Z01
SEG_0036_P002,SEG_0036,AVE OF THE AMERICAS,2,15.000000000000002,111.76733334177014,14.983037534152869,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0036_Z01
SEG_0036_P003,SEG_0036,AVE OF THE AMERICAS,3,25.000000000000004,119.8870535738121,15.297013040922268,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0036_Z01
SEG_0036_P004,SEG_0036,AVE OF THE AMERICAS,4,35.00000000000001,128.27265658311552,15.237681410475917,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0036_Z01
SEG_0036_P005,SEG_0036,AVE OF THE AMERICAS,5,45.000000000000014,129.81421555892842,15.178323125126271,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0036_Z01
SEG_0036_P006,SEG_0036,AVE OF THE AMERICAS,6,55.00000000000002,120.19264681356739,15.11894684780206,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0036_Z01
SEG_0036_P007,SEG_0036,AVE OF THE AMERICAS,7,65.00000000000001,110.6382128151196,15.059570570482157,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0036_Z01
SEG_0036_P008,SEG_0036,AVE OF THE AMERICAS,8,75.00000000000001,101.16993585943342,16.08588528656773,Tree Far,Building Far,Open Field,North–South / Avenue-like,SEG_0036_Z01
SEG_0037_P001,SEG_0037,W 40 ST,1,5.0,103.67474129808377,13.997882734359823,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0037_Z01
SEG_0037_P002,SEG_0037,W 40 ST,2,15.000000000000002,110.9251494560876,9.354404444639403,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P003,SEG_0037,W 40 ST,3,25.000000000000004,118.57624374420938,9.36905158193279,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P004,SEG_0037,W 40 ST,4,35.00000000000001,126.5553727785548,9.394314083920138,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P005,SEG_0037,W 40 ST,5,45.000000000000014,134.80429955216508,9.419593900532794,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P006,SEG_0037,W 40 ST,6,55.00000000000002,125.62988142022846,9.444873717145445,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P007,SEG_0037,W 40 ST,7,65.00000000000001,116.02520871477503,9.46099165317824,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P008,SEG_0037,W 40 ST,8,75.00000000000001,106.4933378618285,9.336152077321723,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P009,SEG_0037,W 40 ST,9,85.00000000000001,96.84140058336347,9.353168225634631,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P010,SEG_0037,W 40 ST,10,95.00000000000003,87.0907527715129,8.782693783590885,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P011,SEG_0037,W 40 ST,11,105.00000000000003,77.4037568188399,8.782867980357848,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P012,SEG_0037,W 40 ST,12,115.00000000000003,67.80769809565454,8.783042177124806,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P013,SEG_0037,W 40 ST,13,125.00000000000003,58.34746157625686,8.783216373891765,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P014,SEG_0037,W 40 ST,14,135.00000000000003,49.10161528660796,8.783390570666494,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P015,SEG_0037,W 40 ST,15,145.00000000000003,40.21829154893946,8.78358107926994,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0037_Z02
SEG_0037_P016,SEG_0037,W 40 ST,16,155.00000000000003,32.00083321535466,8.783784007451516,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0037_Z03
SEG_0037_P017,SEG_0037,W 40 ST,17,165.00000000000003,25.111664178990722,10.096201695576264,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0037_Z03
SEG_0037_P018,SEG_0037,W 40 ST,18,175.00000000000006,20.907846115749816,16.02578968245318,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0037_Z04
SEG_0038_P001,SEG_0038,W 42 ST,1,5.0,53.93607626689643,18.569888170390314,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0038_Z01
SEG_0038_P002,SEG_0038,W 42 ST,2,15.000000000000002,54.37438727060041,15.414229416265572,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0038_Z01
SEG_0038_P003,SEG_0038,W 42 ST,3,25.000000000000004,52.816301721701265,15.404637874933265,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0038_Z01
SEG_0038_P004,SEG_0038,W 42 ST,4,35.00000000000001,43.05202364207634,10.50522694266321,Tree Far,Building Near,Exposed Edge,East–West / Cross-street-like,SEG_0038_Z02
SEG_0038_P005,SEG_0038,W 42 ST,5,45.000000000000014,33.427410186818754,9.343052931133768,Tree Near,Building Near,Screened Edge,East–West / Cross-street-like,SEG_0038_Z03
SEG_0038_P006,SEG_0038,W 42 ST,6,55.00000000000002,24.110304102511137,12.83592399655264,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P007,SEG_0038,W 42 ST,7,65.00000000000001,15.659558615595499,15.38236489248037,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P008,SEG_0038,W 42 ST,8,75.00000000000001,10.446855419431698,15.376857015371412,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P009,SEG_0038,W 42 ST,9,85.00000000000001,7.889726125673249,15.371344314178994,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P010,SEG_0038,W 42 ST,10,95.00000000000003,7.9547927332649,15.365829277017323,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P011,SEG_0038,W 42 ST,11,105.00000000000003,10.345442582748328,15.360314239847888,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P012,SEG_0038,W 42 ST,12,115.00000000000003,14.827917039524563,15.35479255741109,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P013,SEG_0038,W 42 ST,13,125.00000000000003,16.115352189172103,15.34924960599857,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P014,SEG_0038,W 42 ST,14,135.00000000000003,10.627701604168898,15.343701913619443,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P015,SEG_0038,W 42 ST,15,145.00000000000003,12.89152848164449,15.338168018399834,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P016,SEG_0038,W 42 ST,16,155.00000000000003,20.48011161588713,14.768247990292965,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P017,SEG_0038,W 42 ST,17,165.00000000000003,29.541131274963796,15.0842221982669,Tree Near,Building Far,Vegetated Buffer,East–West / Cross-street-like,SEG_0038_Z04
SEG_0038_P018,SEG_0038,W 42 ST,18,175.00000000000006,39.06305034443173,15.32155582235052,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0038_Z05
SEG_0038_P019,SEG_0038,W 42 ST,19,185.00000000000006,48.7766887705317,15.316012433878303,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0038_Z05
SEG_0038_P020,SEG_0038,W 42 ST,20,195.00000000000006,58.58676328849433,15.31046904541385,Tree Far,Building Far,Open Field,East–West / Cross-street-like,SEG_0038_Z05
